,Unnamed: 0,Client ID,Client tenure year,Client tenure month,Client age,Gender,Number of accounts,Balance,Calls in the last 6 months,Log ons in the last 6 months,Variation,confirm,start,step_1,step_2,step_3,visit_duration
1246,1246,4825433,14.0,179.0,34.0,F,2.0,106251.3,2.0,5.0,Control,1,1,1,1,1,10
1247,1247,2235488,7.0,87.0,30.0,U,2.0,46774.26,0.0,3.0,Control,0,2,1,1,0,1
1249,1249,2120274,5.0,71.0,64.0,U,3.0,57649.9,6.0,9.0,Test,1,2,2,2,2,0
1250,1250,7479732,14.0,179.0,67.0,F,2.0,80856.58,6.0,9.0,Control,1,4,3,1,1,4
1251,1251,318831,10.0,122.0,65.0,F,2.0,65693.7,4.0,7.0,Test,0,4,4,5,3,10
1252,1252,2243728,8.0,96.0,28.0,U,2.0,89661.46,1.0,4.0,Control,0,1,1,1,1,2
1253,1253,2933864,16.0,192.0,51.0,M,2.0,118360.38,0.0,3.0,Control,1,4,5,2,1,5
1254,1254,9405780,6.0,74.0,41.0,U,2.0,56128.44,0.0,3.0,Test,0,1,1,1,0,1
1256,1256,2305813,13.0,159.0,64.0,U,2.0,77522.61,4.0,7.0,Control,1,1,1,1,1,5
1257,1257,6824369,13.0,166.0,25.0,F,2.0,49377.18,6.0,9.0,Test,0,1,1,1,0,0
1258,1258,1240218,9.0,117.0,28.0,M,2.0,77830.67,6.0,9.0,Test,1,1,1,1,1,1
1259,1259,1712416,27.0,330.0,52.0,M,3.0,492282.74,6.0,9.0,Control,1,2,2,1,1,0
1260,1260,5593754,10.0,123.0,34.0,M,3.0,47316.31,1.0,4.0,Test,1,0,1,1,1,2
1261,1261,6604868,14.0,168.0,32.0,F,3.0,111701.9,3.0,6.0,Test,1,7,3,3,2,22
1262,1262,7630828,5.0,67.0,22.0,U,2.0,41541.44,3.0,6.0,Test,1,1,1,2,2,4
1264,1264,7369782,5.0,67.0,65.0,U,2.0,223227.66,5.0,8.0,Test,0,7,2,1,0,4
1265,1265,9760523,6.0,75.0,26.0,U,3.0,54508.79,6.0,9.0,Test,1,1,1,1,1,6
1266,1266,5026800,11.0,141.0,68.0,M,2.0,80832.62,2.0,5.0,Test,1,1,1,1,1,2
1267,1267,3025280,26.0,313.0,44.0,M,2.0,108110.69,0.0,3.0,Control,1,1,2,1,1,10
1268,1268,5242916,9.0,116.0,24.0,M,3.0,54368.62,1.0,4.0,Test,1,1,1,1,1,11
1269,1269,6853601,4.0,57.0,28.0,U,2.0,36002.1,6.0,9.0,Test,1,1,1,1,1,2
1270,1270,6110143,10.0,131.0,34.0,M,2.0,99554.43,0.0,3.0,Test,2,1,1,1,1,2
1271,1271,4986682,6.0,82.0,39.0,U,2.0,33379.25,1.0,4.0,Control,1,1,1,1,1,2
1272,1272,8297953,4.0,58.0,58.0,U,2.0,31398.74,1.0,4.0,Test,1,4,3,2,2,3
1273,1273,4006775,9.0,113.0,72.0,F,2.0,62676.19,0.0,3.0,Test,2,2,2,1,1,3
1274,1274,1762647,13.0,161.0,33.0,M,2.0,126361.1,6.0,9.0,Test,0,21,1,1,0,1
1275,1275,5463569,13.0,166.0,59.0,M,5.0,339033.49,4.0,8.0,Test,0,3,0,0,0,1
1276,1276,8585280,4.0,51.0,38.0,U,2.0,51178.64,1.0,4.0,Test,2,1,1,1,1,9
1277,1277,9319758,24.0,294.0,44.0,M,2.0,24021.34,0.0,3.0,Test,1,1,1,1,1,5
1278,1278,858693,21.0,263.0,50.0,F,3.0,1435686.12,5.0,8.0,Test,1,2,1,1,1,5
1279,1279,5199600,21.0,261.0,50.0,M,2.0,594473.59,5.0,8.0,Control,0,2,1,0,0,1
1280,1280,84596,21.0,253.0,44.0,F,2.0,45777.19,6.0,9.0,Test,0,2,0,0,0,1
1281,1281,6947960,18.0,225.0,64.0,F,2.0,60641.35,3.0,6.0,Test,3,2,2,1,1,3
1282,1282,4684538,18.0,216.0,68.0,M,2.0,318341.93,5.0,8.0,Test,1,1,1,1,1,2
1283,1283,7151270,17.0,207.0,54.0,F,3.0,1753480.39,6.0,9.0,Test,1,1,1,1,1,4
1284,1284,6683919,8.0,97.0,46.0,U,2.0,61563.86,2.0,5.0,Test,0,1,1,1,0,0
1285,1285,8500004,18.0,223.0,54.0,M,3.0,193655.0,5.0,8.0,Control,1,1,1,1,1,10
1286,1286,1225744,26.0,321.0,26.0,F,2.0,35739.29,0.0,3.0,Test,1,1,1,1,1,2
1287,1287,777859,5.0,70.0,26.0,U,2.0,46243.91,5.0,8.0,Control,1,2,1,1,1,6
1288,1288,6412875,11.0,136.0,58.0,M,2.0,72745.53,3.0,6.0,Test,1,1,1,3,1,12
1289,1289,7889081,5.0,65.0,60.0,U,2.0,297565.88,2.0,5.0,Test,1,1,1,1,1,2
1290,1290,9253375,14.0,178.0,44.0,M,2.0,88704.07,1.0,4.0,Control,1,2,2,2,2,17
1291,1291,9221804,8.0,98.0,52.0,M,2.0,127530.58,6.0,9.0,Test,1,3,2,2,1,8
1292,1292,4104497,4.0,57.0,18.0,U,2.0,38818.93,1.0,4.0,Test,1,1,1,1,1,2
1293,1293,7180399,23.0,276.0,25.0,M,2.0,89558.31,1.0,4.0,Test,0,3,1,0,0,1
1294,1294,663711,5.0,70.0,24.0,M,3.0,42491.23,6.0,9.0,Test,5,1,1,1,1,13
1295,1295,1029090,13.0,161.0,48.0,F,2.0,36568.94,6.0,9.0,Control,1,2,1,1,1,8
1297,1297,5483892,11.0,132.0,60.0,M,2.0,23825.02,0.0,3.0,Control,1,1,1,1,1,7
1298,1298,6439183,5.0,70.0,24.0,M,2.0,57533.83,6.0,9.0,Test,1,1,1,1,1,2
1299,1299,3509370,21.0,253.0,57.0,M,2.0,38756.6,5.0,8.0,Control,0,6,1,1,1,7
1300,1300,7726525,12.0,144.0,44.0,M,2.0,58059.29,6.0,9.0,Test,1,1,1,1,1,3
1301,1301,6157552,6.0,78.0,65.0,U,2.0,172201.04,1.0,4.0,Test,1,5,2,1,1,1
1302,1302,8345554,6.0,77.0,28.0,U,3.0,116144.35,6.0,9.0,Test,0,2,1,1,0,2
1303,1303,8868557,14.0,173.0,66.0,M,2.0,35305.2,5.0,8.0,Control,1,1,1,1,1,3
1304,1304,2163368,5.0,60.0,54.0,M,3.0,505364.26,5.0,8.0,Test,1,1,1,1,1,14
1305,1305,1201969,26.0,323.0,60.0,F,2.0,1838033.06,4.0,7.0,Test,2,1,1,1,1,1
1306,1306,9340301,6.0,74.0,62.0,U,2.0,166376.45,3.0,6.0,Control,4,1,1,3,3,6
1307,1307,7515052,4.0,58.0,44.0,U,2.0,437426.12,0.0,3.0,Control,1,1,1,1,3,10
1308,1308,2297738,8.0,107.0,28.0,M,2.0,56043.66,6.0,9.0,Control,1,2,2,2,1,3
1309,1309,4850992,9.0,119.0,37.0,F,2.0,59464.4,1.0,4.0,Test,1,1,1,1,1,3
1311,1311,1960844,10.0,123.0,55.0,F,2.0,65893.04,1.0,4.0,Control,0,11,1,0,0,30
1312,1312,9510333,20.0,251.0,26.0,F,2.0,78559.76,6.0,9.0,Test,1,1,1,1,1,6
1313,1313,7879149,6.0,73.0,30.0,U,3.0,33320.68,1.0,4.0,Test,1,1,1,1,1,2
1314,1314,3252729,4.0,59.0,68.0,M,2.0,142980.31,1.0,4.0,Control,1,2,1,1,1,2
1316,1316,6874863,11.0,139.0,18.0,M,3.0,30819.82,1.0,4.0,Test,0,1,2,2,1,10
1318,1318,8571857,5.0,65.0,28.0,U,2.0,28141.67,1.0,4.0,Test,1,2,2,1,1,5
1319,1319,1068345,7.0,88.0,42.0,F,7.0,268060.3,1.0,4.0,Test,0,3,1,1,1,3
1320,1320,6168433,5.0,66.0,60.0,U,2.0,268163.63,3.0,6.0,Test,1,1,1,1,2,3
1321,1321,2343009,15.0,181.0,52.0,M,2.0,92849.25,0.0,3.0,Control,0,2,1,1,1,6
1322,1322,7013769,10.0,122.0,36.0,U,2.0,30364.4,1.0,4.0,Control,1,1,1,1,1,3
1323,1323,6960009,14.0,179.0,66.0,M,2.0,162234.59,3.0,6.0,Control,1,1,1,1,1,7
1324,1324,1591332,5.0,70.0,65.0,M,2.0,102503.44,1.0,6.0,Control,0,1,1,1,1,3
1325,1325,6683515,11.0,140.0,42.0,F,2.0,41900.18,1.0,4.0,Control,1,1,1,1,1,5
1326,1326,5056314,8.0,98.0,35.0,F,2.0,24698.77,4.0,7.0,Control,1,3,1,1,1,5
1328,1328,6397357,23.0,277.0,68.0,M,4.0,865797.76,6.0,9.0,Test,1,1,1,1,1,6
1330,1330,2918922,21.0,262.0,60.0,M,2.0,33523.52,3.0,6.0,Control,1,1,1,1,1,11
1331,1331,5602040,19.0,228.0,58.0,M,2.0,49298.32,6.0,9.0,Test,1,1,1,2,2,5
1334,1334,82772,6.0,73.0,46.0,U,2.0,77769.58,0.0,3.0,Test,2,1,1,1,1,2
1335,1335,6518238,24.0,289.0,60.0,F,3.0,396702.59,4.0,7.0,Test,1,4,4,1,1,5
1336,1336,2753318,16.0,196.0,52.0,F,2.0,176357.63,3.0,6.0,Test,0,1,1,0,0,0
1337,1337,508099,5.0,63.0,55.0,M,4.0,258203.29,5.0,8.0,Test,0,4,3,4,0,6
1338,1338,9919802,15.0,189.0,62.0,M,2.0,55012.43,0.0,3.0,Test,1,1,2,2,1,31
1339,1339,2415180,14.0,169.0,56.0,F,2.0,47185.46,2.0,5.0,Test,1,1,1,1,1,2
1340,1340,5487813,5.0,65.0,22.0,U,3.0,49846.61,5.0,8.0,Test,1,1,1,1,1,2
1341,1341,4740618,8.0,106.0,68.0,M,4.0,768476.69,6.0,9.0,Control,1,4,2,1,1,15
1344,1344,2067551,10.0,123.0,38.0,F,2.0,105490.14,2.0,5.0,Test,1,1,1,1,1,1
1345,1345,8835580,14.0,177.0,38.0,F,2.0,192818.36,1.0,4.0,Test,4,2,2,1,1,3
1346,1346,8738868,8.0,96.0,28.0,U,3.0,79110.38,6.0,9.0,Test,0,2,1,0,0,3
1348,1348,7468065,4.0,58.0,25.0,U,2.0,30684.16,3.0,6.0,Test,1,1,1,1,1,2
1349,1349,3060305,14.0,177.0,58.0,M,2.0,273703.29,0.0,3.0,Control,1,2,2,1,1,5
1350,1350,9127278,6.0,81.0,28.0,U,2.0,58369.28,2.0,5.0,Test,1,2,2,2,2,4
1351,1351,3199195,8.0,107.0,52.0,F,2.0,159928.89,6.0,9.0,Test,4,1,1,1,1,6
1352,1352,9056874,6.0,73.0,62.0,M,2.0,207001.6,6.0,9.0,Control,1,2,3,3,2,0
1353,1353,9606503,25.0,300.0,53.0,M,2.0,441813.53,2.0,5.0,Test,0,1,1,0,0,0
1354,1354,7444718,7.0,93.0,62.0,U,2.0,29552.32,3.0,6.0,Test,0,3,1,1,2,1
1355,1355,5820267,9.0,109.0,48.0,F,2.0,53608.5,6.0,9.0,Control,1,1,1,1,1,16
1356,1356,6979219,35.0,430.0,70.0,M,3.0,105169.87,6.0,9.0,Control,0,2,5,3,2,35
1357,1357,4280794,15.0,189.0,68.0,M,2.0,998064.73,6.0,9.0,Test,1,1,1,1,1,7
1358,1358,5044281,17.0,205.0,42.0,F,2.0,596959.76,5.0,8.0,Test,1,1,1,1,1,2
1359,1359,9045073,15.0,187.0,68.0,M,2.0,83861.28,2.0,5.0,Test,1,3,1,1,1,12
1361,1361,7592164,14.0,175.0,32.0,M,2.0,27883.13,3.0,6.0,Test,1,2,2,1,1,6
1362,1362,8423502,7.0,95.0,58.0,U,2.0,133281.19,2.0,5.0,Test,1,3,1,1,1,44
1363,1363,6909769,6.0,76.0,26.0,U,3.0,72721.19,4.0,7.0,Test,1,2,1,1,1,3
1364,1364,9519007,5.0,68.0,32.0,M,3.0,111485.9,6.0,9.0,Test,4,0,0,0,0,3
1365,1365,2614394,5.0,70.0,64.0,U,3.0,43270.04,2.0,5.0,Test,1,3,3,3,2,18
1366,1366,8273493,9.0,108.0,24.0,F,2.0,39413.06,6.0,9.0,Test,1,1,1,1,1,2
1367,1367,3832843,9.0,109.0,32.0,F,3.0,38543.1,2.0,6.0,Test,2,2,2,1,1,7
1368,1368,9868692,12.0,154.0,30.0,F,3.0,345265.69,4.0,7.0,Control,1,1,1,1,1,2
1369,1369,8276370,22.0,271.0,38.0,M,3.0,35657.26,6.0,9.0,Control,1,1,1,1,1,1
1370,1370,9728732,21.0,252.0,52.0,M,4.0,1237420.6,6.0,9.0,Control,1,1,1,1,1,3
1371,1371,2952415,21.0,252.0,54.0,M,3.0,316174.53,5.0,8.0,Test,0,1,1,1,0,1
1373,1373,8865940,17.0,215.0,53.0,M,2.0,30284.94,1.0,5.0,Control,0,1,1,1,0,1
1374,1374,2619480,11.0,141.0,58.0,M,2.0,165842.03,1.0,4.0,Control,0,3,0,0,0,4
1375,1375,1337604,27.0,330.0,68.0,M,3.0,284014.76,5.0,8.0,Control,5,1,1,1,1,3
1378,1378,447087,15.0,191.0,56.0,M,2.0,52209.27,3.0,6.0,Test,0,9,8,2,1,33
1379,1379,1919420,6.0,72.0,34.0,U,2.0,49719.44,2.0,5.0,Control,1,1,1,1,1,13
1380,1380,5950496,5.0,71.0,65.0,U,2.0,39427.5,6.0,9.0,Test,0,3,3,0,0,20
1381,1381,8755578,35.0,420.0,64.0,F,2.0,33657.63,3.0,6.0,Control,1,1,1,1,1,4
1382,1382,8516565,20.0,243.0,50.0,M,2.0,81702.37,6.0,9.0,Test,1,1,1,1,1,3
1383,1383,7477039,6.0,75.0,48.0,M,2.0,107751.68,2.0,5.0,Control,1,1,1,1,1,6
1384,1384,1503317,14.0,171.0,45.0,F,2.0,40883.99,2.0,5.0,Control,1,2,1,1,1,6
1385,1385,8646319,9.0,108.0,53.0,F,2.0,128786.68,4.0,7.0,Test,0,3,2,2,2,3
1386,1386,9343590,8.0,100.0,46.0,U,2.0,239752.63,5.0,8.0,Test,1,1,1,1,1,2
1387,1387,6690242,6.0,72.0,32.0,U,3.0,100567.0,6.0,9.0,Control,2,4,4,5,4,4
1388,1388,429189,13.0,159.0,58.0,M,2.0,83343.97,2.0,5.0,Control,1,2,1,1,1,4
1390,1390,2281740,12.0,155.0,64.0,M,2.0,117394.67,6.0,9.0,Test,4,1,1,1,1,10
1392,1392,4227478,16.0,194.0,58.0,M,2.0,203506.84,2.0,5.0,Test,1,6,4,4,2,8
1393,1393,6977190,16.0,198.0,48.0,F,2.0,30448.29,0.0,3.0,Control,1,1,1,1,1,4
1394,1394,3118535,8.0,106.0,50.0,F,2.0,61264.56,0.0,3.0,Test,1,1,1,1,1,4
1395,1395,5269385,13.0,157.0,32.0,F,2.0,40936.95,2.0,5.0,Control,1,1,1,1,3,12
1396,1396,4460396,14.0,171.0,39.0,F,2.0,51575.44,0.0,3.0,Test,0,2,0,0,0,1
1398,1398,6985473,15.0,189.0,49.0,M,3.0,305565.4,3.0,6.0,Control,0,3,0,0,0,0
1399,1399,4306244,16.0,192.0,30.0,M,2.0,48264.22,2.0,5.0,Test,0,2,0,0,0,0
1400,1400,9623251,11.0,141.0,28.0,M,2.0,40150.04,1.0,4.0,Test,1,1,1,1,1,2
1401,1401,2885193,16.0,196.0,43.0,M,2.0,190093.83,5.0,8.0,Test,0,2,0,0,0,0
1402,1402,5836504,6.0,83.0,56.0,U,2.0,79456.52,3.0,6.0,Test,1,5,2,2,1,18
1403,1403,6084682,10.0,130.0,38.0,M,2.0,115807.39,0.0,3.0,Control,1,1,2,1,1,9
1404,1404,4954450,11.0,143.0,27.0,M,2.0,37965.16,4.0,7.0,Test,0,3,0,0,0,1
1405,1405,3069127,4.0,58.0,64.0,U,2.0,31699.97,1.0,4.0,Control,1,1,1,1,1,5
1406,1406,4196018,5.0,68.0,60.0,M,2.0,120469.57,6.0,9.0,Test,1,6,3,2,2,4
1407,1407,3382940,11.0,142.0,54.0,F,2.0,32123.93,4.0,7.0,Test,0,6,4,3,1,9
1408,1408,9175519,12.0,154.0,58.0,M,2.0,42696.33,0.0,3.0,Test,1,2,1,2,2,6
1409,1409,932489,4.0,59.0,29.0,U,2.0,27418.97,6.0,9.0,Test,0,1,1,0,0,0
1410,1410,8398698,6.0,75.0,56.0,U,2.0,68112.29,4.0,7.0,Control,1,1,1,1,1,3
1411,1411,9077107,7.0,89.0,23.0,U,3.0,40501.46,6.0,9.0,Test,0,1,1,0,0,0
1412,1412,2521253,5.0,68.0,62.0,U,2.0,47351.92,6.0,9.0,Test,1,3,1,1,1,13
1413,1413,1951762,12.0,152.0,51.0,F,3.0,794275.68,2.0,5.0,Test,1,1,1,1,1,3
1414,1414,5349768,14.0,175.0,53.0,M,2.0,62790.21,5.0,8.0,Control,0,1,1,1,0,1
1415,1415,3916251,8.0,106.0,50.0,M,2.0,234238.56,2.0,5.0,Test,4,1,1,1,1,2
1417,1417,860831,10.0,130.0,52.0,M,2.0,137498.4,2.0,5.0,Test,1,2,2,4,3,4
1418,1418,6511853,6.0,82.0,58.0,U,2.0,43043.99,1.0,4.0,Test,1,1,1,1,1,5
1419,1419,8402909,5.0,60.0,64.0,U,2.0,410440.46,3.0,6.0,Control,1,1,1,1,1,10
1421,1421,991869,13.0,157.0,32.0,F,2.0,126183.14,6.0,9.0,Test,1,1,2,2,1,2
1423,1423,9798472,24.0,296.0,60.0,F,2.0,49711.84,6.0,9.0,Test,3,3,2,1,1,4
1424,1424,4861358,23.0,277.0,44.0,F,2.0,66313.75,1.0,4.0,Test,1,1,1,1,1,6
1425,1425,5118403,22.0,268.0,26.0,F,2.0,103914.01,2.0,5.0,Test,0,1,1,0,0,0
1426,1426,1463659,22.0,265.0,70.0,F,2.0,71589.53,2.0,5.0,Control,0,4,2,0,0,0
1427,1427,3021965,22.0,275.0,66.0,F,2.0,178467.56,2.0,5.0,Control,1,2,2,2,2,18
1428,1428,4434932,21.0,263.0,25.0,M,2.0,25040.07,4.0,7.0,Test,0,1,1,0,0,0
1429,1429,4670573,21.0,252.0,40.0,F,3.0,108611.64,0.0,3.0,Control,1,1,1,1,1,3
1430,1430,7546968,20.0,250.0,71.0,F,2.0,72982.29,3.0,6.0,Test,1,3,5,5,3,9
1432,1432,4977043,18.0,226.0,30.0,F,2.0,150631.87,5.0,8.0,Test,1,1,1,1,1,3
1433,1433,6015716,18.0,218.0,60.0,M,3.0,66945.9,6.0,9.0,Test,1,1,1,1,1,4
1434,1434,5829295,8.0,107.0,39.0,M,3.0,62741.65,4.0,7.0,Test,0,2,1,2,1,30
1436,1436,1872195,9.0,109.0,36.0,M,2.0,110524.02,6.0,9.0,Test,1,1,1,1,1,2
1437,1437,2593399,12.0,154.0,60.0,M,3.0,156258.74,6.0,9.0,Test,1,1,1,1,1,2
1438,1438,9219212,14.0,173.0,52.0,M,2.0,75570.6,2.0,5.0,Test,2,1,1,1,1,2
1440,1440,9542338,30.0,370.0,58.0,F,2.0,49864.29,6.0,9.0,Test,3,2,2,1,1,18
1441,1441,6773537,8.0,96.0,40.0,U,2.0,82651.75,2.0,5.0,Test,0,1,1,0,0,1
1442,1442,5570251,15.0,190.0,49.0,F,2.0,66189.44,1.0,4.0,Test,0,1,2,0,0,1
1443,1443,6178111,26.0,317.0,70.0,M,2.0,180137.54,1.0,4.0,Test,1,1,2,1,1,3
1444,1444,669787,13.0,167.0,69.0,M,2.0,127869.2,3.0,6.0,Test,0,1,1,0,0,0
1446,1446,8090826,12.0,151.0,32.0,F,2.0,47189.26,2.0,5.0,Test,1,2,4,3,2,7
1447,1447,2848710,4.0,59.0,65.0,U,2.0,31492.91,3.0,6.0,Test,0,2,2,2,3,17
1448,1448,4739127,13.0,166.0,37.0,M,2.0,40122.4,1.0,5.0,Test,0,2,1,1,1,2
1450,1450,3037310,5.0,62.0,64.0,M,2.0,26736.07,0.0,3.0,Test,1,1,1,1,1,2
1451,1451,8673125,7.0,85.0,28.0,U,2.0,45898.46,0.0,3.0,Test,1,1,2,5,4,5
1452,1452,8699056,9.0,109.0,54.0,F,2.0,29528.3,2.0,5.0,Test,1,1,1,1,1,4
1453,1453,269529,9.0,118.0,50.0,M,2.0,67568.92,1.0,4.0,Test,1,1,1,1,1,2
1454,1454,2422435,7.0,95.0,70.0,U,2.0,155242.86,6.0,9.0,Test,1,1,1,1,1,9
1455,1455,2957115,14.0,172.0,60.0,F,2.0,33103.0,2.0,5.0,Control,1,1,1,2,2,7
1456,1456,8543146,5.0,67.0,43.0,U,2.0,50304.44,1.0,4.0,Test,0,2,1,0,0,3
1457,1457,2561640,6.0,79.0,56.0,U,2.0,535674.81,4.0,7.0,Test,1,3,6,1,1,3
1458,1458,9942122,7.0,95.0,21.0,U,2.0,36466.24,0.0,3.0,Test,0,2,0,0,0,1
1459,1459,1643648,5.0,69.0,48.0,U,4.0,121494.34,2.0,5.0,Control,1,1,1,3,1,13
1460,1460,3268387,12.0,155.0,58.0,M,2.0,127199.39,2.0,5.0,Control,1,6,6,1,1,7
1461,1461,2858890,11.0,132.0,23.0,M,2.0,32840.2,0.0,3.0,Control,0,3,3,0,0,1
1463,1463,6425496,15.0,187.0,63.0,M,2.0,86333.54,0.0,3.0,Control,0,3,1,0,0,3
1464,1464,8137187,9.0,118.0,30.0,F,2.0,47527.71,6.0,9.0,Test,1,2,2,1,1,4
1465,1465,2713154,7.0,92.0,55.0,M,2.0,544728.83,4.0,7.0,Control,1,1,1,1,1,3
1466,1466,4355873,23.0,285.0,26.0,F,2.0,55169.2,2.0,5.0,Control,1,2,2,1,1,5
1467,1467,1876212,21.0,260.0,45.0,M,3.0,343998.9,6.0,9.0,Control,1,1,1,1,1,2
1468,1468,8931195,21.0,253.0,57.0,M,3.0,33825.36,6.0,9.0,Test,1,2,1,1,1,3
1470,1470,309480,19.0,232.0,45.0,F,3.0,245879.23,4.0,7.0,Test,0,2,1,1,0,2
1471,1471,2111468,18.0,221.0,56.0,M,3.0,42225.32,5.0,8.0,Control,1,1,1,1,1,6
1472,1472,1619736,18.0,218.0,58.0,U,3.0,122394.29,0.0,3.0,Test,0,1,3,1,0,3
1474,1474,3943115,30.0,360.0,68.0,U,3.0,225750.77,6.0,9.0,Test,1,2,2,1,1,10
1477,1477,7485730,12.0,147.0,66.0,M,2.0,47446.93,2.0,5.0,Control,0,1,1,0,0,1
1479,1479,7999974,12.0,153.0,50.0,U,2.0,46395.27,4.0,7.0,Control,1,1,1,1,1,5
1480,1480,9545231,5.0,64.0,58.0,U,2.0,38808.4,1.0,4.0,Control,1,2,2,2,2,19
1481,1481,6579408,6.0,76.0,30.0,U,2.0,38825.96,0.0,3.0,Control,1,1,1,1,1,3
1482,1482,4300142,2.0,35.0,48.0,F,2.0,425519.13,4.0,7.0,Control,4,3,2,2,2,1
1483,1483,3347209,4.0,59.0,45.0,U,2.0,42619.8,0.0,3.0,Test,0,2,1,0,0,2
1484,1484,8729183,5.0,67.0,56.0,U,2.0,35601.95,1.0,4.0,Test,1,1,1,3,3,9
1485,1485,2732841,9.0,114.0,28.0,M,3.0,81075.28,5.0,8.0,Control,1,1,1,1,1,4
1486,1486,1963327,8.0,107.0,62.0,F,2.0,253306.68,6.0,9.0,Test,0,6,4,3,1,1
1488,1488,8482024,5.0,70.0,26.0,U,2.0,36825.74,2.0,5.0,Test,1,2,2,1,1,0
1489,1489,2442931,4.0,55.0,26.0,M,2.0,29072.56,6.0,9.0,Control,1,1,1,1,1,17
1490,1490,6638493,6.0,79.0,24.0,U,2.0,30097.69,6.0,9.0,Test,1,1,1,1,1,8
1492,1492,9044094,11.0,142.0,34.0,F,2.0,41799.08,2.0,5.0,Test,1,1,1,1,1,3
1493,1493,5036234,14.0,177.0,40.0,F,2.0,106146.0,4.0,7.0,Control,1,1,1,1,1,2
1496,1496,7340414,15.0,183.0,67.0,F,2.0,268170.91,5.0,8.0,Control,1,1,1,1,1,21
1497,1497,6867529,9.0,118.0,58.0,M,2.0,42159.69,1.0,4.0,Test,2,2,1,1,1,7
1498,1498,1842336,6.0,80.0,26.0,M,2.0,113239.45,6.0,9.0,Control,1,2,1,1,1,4
1499,1499,1940213,13.0,163.0,44.0,F,2.0,40233.44,0.0,3.0,Control,1,1,1,1,1,1
1500,1500,4410485,7.0,95.0,34.0,U,3.0,49487.85,4.0,7.0,Test,1,1,1,1,1,2
1501,1501,2775837,4.0,59.0,24.0,U,3.0,27070.78,0.0,3.0,Control,4,1,3,2,1,15
1505,1505,8307073,9.0,113.0,36.0,U,2.0,47812.67,6.0,9.0,Control,0,5,4,2,2,8
1506,1506,4913236,4.0,58.0,42.0,F,3.0,99744.8,0.0,4.0,Test,1,1,1,1,1,1
1507,1507,7491468,13.0,166.0,38.0,M,2.0,43971.57,1.0,4.0,Control,1,1,1,1,1,2
1509,1509,9015448,4.0,57.0,26.0,U,2.0,33385.79,1.0,4.0,Control,1,2,2,1,1,7
1511,1511,29595,5.0,68.0,37.0,U,2.0,46514.58,3.0,6.0,Control,3,1,1,1,1,2
1512,1512,2731088,6.0,82.0,58.0,U,2.0,62953.7,2.0,5.0,Control,1,1,1,1,1,5
1513,1513,7448926,7.0,91.0,30.0,U,2.0,30367.17,1.0,4.0,Control,1,1,1,1,1,9
1514,1514,4351664,27.0,327.0,50.0,F,4.0,567793.07,6.0,9.0,Test,1,1,1,1,1,2
1515,1515,3027610,6.0,83.0,36.0,U,2.0,64631.42,5.0,8.0,Test,1,2,2,1,1,10
1516,1516,3018496,16.0,192.0,42.0,F,2.0,87486.38,1.0,4.0,Test,1,1,1,1,1,3
1517,1517,1914434,6.0,78.0,72.0,U,2.0,82581.67,0.0,3.0,Control,1,1,1,1,1,3
1518,1518,2951899,9.0,109.0,50.0,M,2.0,49887.72,1.0,4.0,Test,1,1,1,1,1,5
1520,1520,5961844,25.0,300.0,32.0,M,2.0,32477.18,0.0,3.0,Control,1,1,1,1,1,5
1521,1521,3303111,24.0,292.0,56.0,F,3.0,428812.9,5.0,8.0,Test,1,1,1,1,1,3
1522,1522,406992,23.0,286.0,48.0,M,2.0,60408.25,1.0,4.0,Control,1,1,1,2,2,4
1523,1523,4868973,22.0,273.0,52.0,M,2.0,35250.67,1.0,4.0,Test,3,4,5,3,2,3
1524,1524,2735156,22.0,264.0,42.0,M,3.0,78341.72,2.0,5.0,Test,2,1,1,1,1,4
1525,1525,7196406,21.0,253.0,66.0,F,2.0,54251.36,3.0,6.0,Test,1,1,1,1,1,4
1526,1526,5268068,21.0,252.0,62.0,F,2.0,159400.32,2.0,5.0,Test,5,3,3,1,1,8
1527,1527,8159879,33.0,407.0,61.0,M,2.0,83209.99,0.0,3.0,Test,0,3,2,2,0,8
1528,1528,8962371,16.0,202.0,64.0,F,2.0,130030.65,1.0,4.0,Test,0,11,1,1,2,7
1529,1529,6915261,11.0,144.0,46.0,F,2.0,136775.04,6.0,9.0,Control,0,2,0,0,0,1
1530,1530,7862568,6.0,80.0,24.0,U,2.0,24036.52,3.0,6.0,Test,1,2,2,3,3,2
1531,1531,4295629,6.0,78.0,72.0,U,2.0,422613.91,3.0,6.0,Test,1,1,1,1,1,2
1532,1532,647,12.0,151.0,58.0,M,2.0,30525.8,0.0,4.0,Test,1,1,1,1,1,6
1534,1534,5382590,7.0,94.0,48.0,U,3.0,152795.23,1.0,4.0,Control,1,1,1,1,1,8
1535,1535,8189269,5.0,62.0,21.0,U,2.0,76373.45,5.0,8.0,Test,1,1,1,1,1,5
1536,1536,7263864,14.0,175.0,32.0,M,2.0,76126.34,5.0,8.0,Test,1,2,2,1,1,3
1537,1537,4118752,6.0,82.0,38.0,U,2.0,63575.75,3.0,7.0,Test,1,1,1,1,1,5
1538,1538,675622,25.0,301.0,62.0,F,3.0,38296.52,5.0,8.0,Test,1,1,2,2,1,4
1539,1539,6953596,5.0,70.0,26.0,U,2.0,40654.98,1.0,4.0,Control,1,1,2,2,2,4
